date_key,calender,year,quarter,day,month,weekday,week_of_year,isweekend,isholiday,isholiday_in_us,day_in_year,day_in_quarter,day_in_month,day_in_week
20241203,2024-12-03,2024,4,3,December,Tuesday,49,False,False,False,338,64,3,2
20241204,2024-12-04,2024,4,4,December,Wednesday,49,False,False,False,339,65,4,3
20241205,2024-12-05,2024,4,5,December,Thursday,49,False,False,False,340,66,5,4
20241206,2024-12-06,2024,4,6,December,Friday,49,False,False,False,341,67,6,5
20241207,2024-12-07,2024,4,7,December,Saturday,49,True,False,False,342,68,7,6
20241208,2024-12-08,2024,4,8,December,Sunday,49,True,False,False,343,69,8,7
20241209,2024-12-09,2024,4,9,December,Monday,50,False,False,False,344,70,9,1
20241210,2024-12-10,2024,4,10,December,Tuesday,50,False,False,False,345,71,10,2
20241211,2024-12-11,2024,4,11,December,Wednesday,50,False,False,False,346,72,11,3
20241212,2024-12-12,2024,4,12,December,Thursday,50,False,False,False,347,73,12,4
20241213,2024-12-13,2024,4,13,December,Friday,50,False,False,False,348,74,13,5
20241214,2024-12-14,2024,4,14,December,Saturday,50,True,False,False,349,75,14,6
20241215,2024-12-15,2024,4,15,December,Sunday,50,True,False,False,350,76,15,7
20241216,2024-12-16,2024,4,16,December,Monday,51,False,False,False,351,77,16,1
20241217,2024-12-17,2024,4,17,December,Tuesday,51,False,False,False,352,78,17,2
20241218,2024-12-18,2024,4,18,December,Wednesday,51,False,False,False,353,79,18,3
20241219,2024-12-19,2024,4,19,December,Thursday,51,False,False,False,354,80,19,4
20241220,2024-12-20,2024,4,20,December,Friday,51,False,False,False,355,81,20,5
20241221,2024-12-21,2024,4,21,December,Saturday,51,True,False,False,356,82,21,6
20241222,2024-12-22,2024,4,22,December,Sunday,51,True,False,False,357,83,22,7
20241223,2024-12-23,2024,4,23,December,Monday,52,False,False,False,358,84,23,1
20241224,2024-12-24,2024,4,24,December,Tuesday,52,False,False,False,359,85,24,2
20241225,2024-12-25,2024,4,25,December,Wednesday,52,False,False,True,360,86,25,3
20241226,2024-12-26,2024,4,26,December,Thursday,52,False,False,False,361,87,26,4
20241227,2024-12-27,2024,4,27,December,Friday,52,False,False,False,362,88,27,5
20241228,2024-12-28,2024,4,28,December,Saturday,52,True,False,False,363,89,28,6
20241229,2024-12-29,2024,4,29,December,Sunday,52,True,False,False,364,90,29,7
20241230,2024-12-30,2024,4,30,December,Monday,1,False,False,False,365,91,30,1
20241231,2024-12-31,2024,4,31,December,Tuesday,1,False,False,False,366,92,31,2
20250101,2025-01-01,2025,1,1,January,Wednesday,1,False,True,True,1,1,1,3
20250102,2025-01-02,2025,1,2,January,Thursday,1,False,False,False,2,2,2,4
20250103,2025-01-03,2025,1,3,January,Friday,1,False,False,False,3,3,3,5
20250104,2025-01-04,2025,1,4,January,Saturday,1,True,False,False,4,4,4,6
20250105,2025-01-05,2025,1,5,January,Sunday,1,True,False,False,5,5,5,7
20250106,2025-01-06,2025,1,6,January,Monday,2,False,False,False,6,6,6,1
20250107,2025-01-07,2025,1,7,January,Tuesday,2,False,False,False,7,7,7,2
20250108,2025-01-08,2025,1,8,January,Wednesday,2,False,False,False,8,8,8,3
20250109,2025-01-09,2025,1,9,January,Thursday,2,False,False,False,9,9,9,4
20250110,2025-01-10,2025,1,10,January,Friday,2,False,False,False,10,10,10,5
20250111,2025-01-11,2025,1,11,January,Saturday,2,True,False,False,11,11,11,6
20250112,2025-01-12,2025,1,12,January,Sunday,2,True,False,False,12,12,12,7
20250113,2025-01-13,2025,1,13,January,Monday,3,False,False,False,13,13,13,1
20250114,2025-01-14,2025,1,14,January,Tuesday,3,False,False,False,14,14,14,2
20250115,2025-01-15,2025,1,15,January,Wednesday,3,False,False,False,15,15,15,3
20250116,2025-01-16,2025,1,16,January,Thursday,3,False,False,False,16,16,16,4
20250117,2025-01-17,2025,1,17,January,Friday,3,False,False,False,17,17,17,5
20250118,2025-01-18,2025,1,18,January,Saturday,3,True,False,False,18,18,18,6
20250119,2025-01-19,2025,1,19,January,Sunday,3,True,False,False,19,19,19,7
20250120,2025-01-20,2025,1,20,January,Monday,4,False,False,True,20,20,20,1
20250121,2025-01-21,2025,1,21,January,Tuesday,4,False,False,False,21,21,21,2
20250122,2025-01-22,2025,1,22,January,Wednesday,4,False,False,False,22,22,22,3
20250123,2025-01-23,2025,1,23,January,Thursday,4,False,False,False,23,23,23,4
20250124,2025-01-24,2025,1,24,January,Friday,4,False,False,False,24,24,24,5
20250125,2025-01-25,2025,1,25,January,Saturday,4,True,False,False,25,25,25,6
20250126,2025-01-26,2025,1,26,January,Sunday,4,True,False,False,26,26,26,7
20250127,2025-01-27,2025,1,27,January,Monday,5,False,False,False,27,27,27,1
20250128,2025-01-28,2025,1,28,January,Tuesday,5,False,False,False,28,28,28,2
20250129,2025-01-29,2025,1,29,January,Wednesday,5,False,False,False,29,29,29,3
20250130,2025-01-30,2025,1,30,January,Thursday,5,False,False,False,30,30,30,4
20250131,2025-01-31,2025,1,31,January,Friday,5,False,False,False,31,31,31,5
20250201,2025-02-01,2025,1,1,February,Saturday,5,True,False,False,32,32,1,6
20250202,2025-02-02,2025,1,2,February,Sunday,5,True,False,False,33,33,2,7
20250203,2025-02-03,2025,1,3,February,Monday,6,False,False,False,34,34,3,1
20250204,2025-02-04,2025,1,4,February,Tuesday,6,False,False,False,35,35,4,2
20250205,2025-02-05,2025,1,5,February,Wednesday,6,False,False,False,36,36,5,3
20250206,2025-02-06,2025,1,6,February,Thursday,6,False,False,False,37,37,6,4
20250207,2025-02-07,2025,1,7,February,Friday,6,False,False,False,38,38,7,5
20250208,2025-02-08,2025,1,8,February,Saturday,6,True,False,False,39,39,8,6
20250209,2025-02-09,2025,1,9,February,Sunday,6,True,False,False,40,40,9,7
20250210,2025-02-10,2025,1,10,February,Monday,7,False,False,False,41,41,10,1
20250211,2025-02-11,2025,1,11,February,Tuesday,7,False,False,False,42,42,11,2
20250212,2025-02-12,2025,1,12,February,Wednesday,7,False,False,False,43,43,12,3
20250213,2025-02-13,2025,1,13,February,Thursday,7,False,False,False,44,44,13,4
20250214,2025-02-14,2025,1,14,February,Friday,7,False,False,False,45,45,14,5
20250215,2025-02-15,2025,1,15,February,Saturday,7,True,False,False,46,46,15,6
20250216,2025-02-16,2025,1,16,February,Sunday,7,True,False,False,47,47,16,7
20250217,2025-02-17,2025,1,17,February,Monday,8,False,False,True,48,48,17,1
20250218,2025-02-18,2025,1,18,February,Tuesday,8,False,False,False,49,49,18,2
20250219,2025-02-19,2025,1,19,February,Wednesday,8,False,False,False,50,50,19,3
20250220,2025-02-20,2025,1,20,February,Thursday,8,False,False,False,51,51,20,4
20250221,2025-02-21,2025,1,21,February,Friday,8,False,False,False,52,52,21,5
20250222,2025-02-22,2025,1,22,February,Saturday,8,True,False,False,53,53,22,6
20250223,2025-02-23,2025,1,23,February,Sunday,8,True,False,False,54,54,23,7
20250224,2025-02-24,2025,1,24,February,Monday,9,False,False,False,55,55,24,1
20250225,2025-02-25,2025,1,25,February,Tuesday,9,False,False,False,56,56,25,2
20250226,2025-02-26,2025,1,26,February,Wednesday,9,False,False,False,57,57,26,3
20250227,2025-02-27,2025,1,27,February,Thursday,9,False,False,False,58,58,27,4
20250228,2025-02-28,2025,1,28,February,Friday,9,False,False,False,59,59,28,5
20250301,2025-03-01,2025,1,1,March,Saturday,9,True,False,False,60,60,1,6
20250302,2025-03-02,2025,1,2,March,Sunday,9,True,False,False,61,61,2,7
20250303,2025-03-03,2025,1,3,March,Monday,10,False,False,False,62,62,3,1
20250304,2025-03-04,2025,1,4,March,Tuesday,10,False,False,False,63,63,4,2
20250305,2025-03-05,2025,1,5,March,Wednesday,10,False,False,False,64,64,5,3
20250306,2025-03-06,2025,1,6,March,Thursday,10,False,False,False,65,65,6,4
20250307,2025-03-07,2025,1,7,March,Friday,10,False,False,False,66,66,7,5
20250308,2025-03-08,2025,1,8,March,Saturday,10,True,False,False,67,67,8,6
20250309,2025-03-09,2025,1,9,March,Sunday,10,True,False,False,68,68,9,7
20250310,2025-03-10,2025,1,10,March,Monday,11,False,False,False,69,69,10,1
20250311,2025-03-11,2025,1,11,March,Tuesday,11,False,False,False,70,70,11,2
20250312,2025-03-12,2025,1,12,March,Wednesday,11,False,False,False,71,71,12,3
20250313,2025-03-13,2025,1,13,March,Thursday,11,False,False,False,72,72,13,4
20250314,2025-03-14,2025,1,14,March,Friday,11,False,False,False,73,73,14,5
20250315,2025-03-15,2025,1,15,March,Saturday,11,True,False,False,74,74,15,6
20250316,2025-03-16,2025,1,16,March,Sunday,11,True,False,False,75,75,16,7
20250317,2025-03-17,2025,1,17,March,Monday,12,False,False,False,76,76,17,1
20250318,2025-03-18,2025,1,18,March,Tuesday,12,False,False,False,77,77,18,2
20250319,2025-03-19,2025,1,19,March,Wednesday,12,False,False,False,78,78,19,3
20250320,2025-03-20,2025,1,20,March,Thursday,12,False,False,False,79,79,20,4
20250321,2025-03-21,2025,1,21,March,Friday,12,False,False,False,80,80,21,5
20250322,2025-03-22,2025,1,22,March,Saturday,12,True,False,False,81,81,22,6
20250323,2025-03-23,2025,1,23,March,Sunday,12,True,False,False,82,82,23,7
20250324,2025-03-24,2025,1,24,March,Monday,13,False,False,False,83,83,24,1
20250325,2025-03-25,2025,1,25,March,Tuesday,13,False,False,False,84,84,25,2
20250326,2025-03-26,2025,1,26,March,Wednesday,13,False,False,False,85,85,26,3
20250327,2025-03-27,2025,1,27,March,Thursday,13,False,False,False,86,86,27,4
20250328,2025-03-28,2025,1,28,March,Friday,13,False,False,False,87,87,28,5
20250329,2025-03-29,2025,1,29,March,Saturday,13,True,False,False,88,88,29,6
20250330,2025-03-30,2025,1,30,March,Sunday,13,True,False,False,89,89,30,7
20250331,2025-03-31,2025,1,31,March,Monday,14,False,False,False,90,90,31,1
20250401,2025-04-01,2025,2,1,April,Tuesday,14,False,False,False,91,1,1,2
20250402,2025-04-02,2025,2,2,April,Wednesday,14,False,False,False,92,2,2,3
20250403,2025-04-03,2025,2,3,April,Thursday,14,False,False,False,93,3,3,4
20250404,2025-04-04,2025,2,4,April,Friday,14,False,False,False,94,4,4,5
20250405,2025-04-05,2025,2,5,April,Saturday,14,True,False,False,95,5,5,6
20250406,2025-04-06,2025,2,6,April,Sunday,14,True,False,False,96,6,6,7
20250407,2025-04-07,2025,2,7,April,Monday,15,False,False,False,97,7,7,1
20250408,2025-04-08,2025,2,8,April,Tuesday,15,False,False,False,98,8,8,2
20250409,2025-04-09,2025,2,9,April,Wednesday,15,False,False,False,99,9,9,3
20250410,2025-04-10,2025,2,10,April,Thursday,15,False,False,False,100,10,10,4
20250411,2025-04-11,2025,2,11,April,Friday,15,False,False,False,101,11,11,5
20250412,2025-04-12,2025,2,12,April,Saturday,15,True,False,False,102,12,12,6
20250413,2025-04-13,2025,2,13,April,Sunday,15,True,False,False,103,13,13,7
20250414,2025-04-14,2025,2,14,April,Monday,16,False,False,False,104,14,14,1
20250415,2025-04-15,2025,2,15,April,Tuesday,16,False,False,False,105,15,15,2
20250416,2025-04-16,2025,2,16,April,Wednesday,16,False,False,False,106,16,16,3
20250417,2025-04-17,2025,2,17,April,Thursday,16,False,False,False,107,17,17,4
20250418,2025-04-18,2025,2,18,April,Friday,16,False,False,False,108,18,18,5
20250419,2025-04-19,2025,2,19,April,Saturday,16,True,False,False,109,19,19,6
20250420,2025-04-20,2025,2,20,April,Sunday,16,True,False,False,110,20,20,7
20250421,2025-04-21,2025,2,21,April,Monday,17,False,False,False,111,21,21,1
20250422,2025-04-22,2025,2,22,April,Tuesday,17,False,False,False,112,22,22,2
20250423,2025-04-23,2025,2,23,April,Wednesday,17,False,True,False,113,23,23,3
20250424,2025-04-24,2025,2,24,April,Thursday,17,False,False,False,114,24,24,4
20250425,2025-04-25,2025,2,25,April,Friday,17,False,False,False,115,25,25,5
20250426,2025-04-26,2025,2,26,April,Saturday,17,True,False,False,116,26,26,6
20250427,2025-04-27,2025,2,27,April,Sunday,17,True,False,False,117,27,27,7
20250428,2025-04-28,2025,2,28,April,Monday,18,False,False,False,118,28,28,1
20250429,2025-04-29,2025,2,29,April,Tuesday,18,False,False,False,119,29,29,2
20250430,2025-04-30,2025,2,30,April,Wednesday,18,False,False,False,120,30,30,3
20250501,2025-05-01,2025,2,1,May,Thursday,18,False,True,False,121,31,1,4
20250502,2025-05-02,2025,2,2,May,Friday,18,False,False,False,122,32,2,5
20250503,2025-05-03,2025,2,3,May,Saturday,18,True,False,False,123,33,3,6
20250504,2025-05-04,2025,2,4,May,Sunday,18,True,False,False,124,34,4,7
20250505,2025-05-05,2025,2,5,May,Monday,19,False,False,False,125,35,5,1
20250506,2025-05-06,2025,2,6,May,Tuesday,19,False,False,False,126,36,6,2
20250507,2025-05-07,2025,2,7,May,Wednesday,19,False,False,False,127,37,7,3
20250508,2025-05-08,2025,2,8,May,Thursday,19,False,False,False,128,38,8,4
20250509,2025-05-09,2025,2,9,May,Friday,19,False,False,False,129,39,9,5
20250510,2025-05-10,2025,2,10,May,Saturday,19,True,False,False,130,40,10,6
20250511,2025-05-11,2025,2,11,May,Sunday,19,True,False,False,131,41,11,7
20250512,2025-05-12,2025,2,12,May,Monday,20,False,False,False,132,42,12,1
20250513,2025-05-13,2025,2,13,May,Tuesday,20,False,False,False,133,43,13,2
20250514,2025-05-14,2025,2,14,May,Wednesday,20,False,False,False,134,44,14,3
20250515,2025-05-15,2025,2,15,May,Thursday,20,False,False,False,135,45,15,4
20250516,2025-05-16,2025,2,16,May,Friday,20,False,False,False,136,46,16,5
20250517,2025-05-17,2025,2,17,May,Saturday,20,True,False,False,137,47,17,6
20250518,2025-05-18,2025,2,18,May,Sunday,20,True,False,False,138,48,18,7
20250519,2025-05-19,2025,2,19,May,Monday,21,False,True,False,139,49,19,1
20250520,2025-05-20,2025,2,20,May,Tuesday,21,False,False,False,140,50,20,2
20250521,2025-05-21,2025,2,21,May,Wednesday,21,False,False,False,141,51,21,3
20250522,2025-05-22,2025,2,22,May,Thursday,21,False,False,False,142,52,22,4
20250523,2025-05-23,2025,2,23,May,Friday,21,False,False,False,143,53,23,5
20250524,2025-05-24,2025,2,24,May,Saturday,21,True,False,False,144,54,24,6
20250525,2025-05-25,2025,2,25,May,Sunday,21,True,False,False,145,55,25,7
20250526,2025-05-26,2025,2,26,May,Monday,22,False,False,True,146,56,26,1
20250527,2025-05-27,2025,2,27,May,Tuesday,22,False,False,False,147,57,27,2
20250528,2025-05-28,2025,2,28,May,Wednesday,22,False,False,False,148,58,28,3
20250529,2025-05-29,2025,2,29,May,Thursday,22,False,False,False,149,59,29,4
20250530,2025-05-30,2025,2,30,May,Friday,22,False,False,False,150,60,30,5
20250531,2025-05-31,2025,2,31,May,Saturday,22,True,False,False,151,61,31,6
20250601,2025-06-01,2025,2,1,June,Sunday,22,True,False,False,152,62,1,7
20250602,2025-06-02,2025,2,2,June,Monday,23,False,False,False,153,63,2,1
20250603,2025-06-03,2025,2,3,June,Tuesday,23,False,False,False,154,64,3,2
20250604,2025-06-04,2025,2,4,June,Wednesday,23,False,False,False,155,65,4,3
20250605,2025-06-05,2025,2,5,June,Thursday,23,False,False,False,156,66,5,4
20250606,2025-06-06,2025,2,6,June,Friday,23,False,False,False,157,67,6,5
20250607,2025-06-07,2025,2,7,June,Saturday,23,True,False,False,158,68,7,6
20250608,2025-06-08,2025,2,8,June,Sunday,23,True,False,False,159,69,8,7
20250609,2025-06-09,2025,2,9,June,Monday,24,False,False,False,160,70,9,1
20250610,2025-06-10,2025,2,10,June,Tuesday,24,False,False,False,161,71,10,2
20250611,2025-06-11,2025,2,11,June,Wednesday,24,False,False,False,162,72,11,3
20250612,2025-06-12,2025,2,12,June,Thursday,24,False,False,False,163,73,12,4
20250613,2025-06-13,2025,2,13,June,Friday,24,False,False,False,164,74,13,5
20250614,2025-06-14,2025,2,14,June,Saturday,24,True,False,False,165,75,14,6
20250615,2025-06-15,2025,2,15,June,Sunday,24,True,False,False,166,76,15,7
20250616,2025-06-16,2025,2,16,June,Monday,25,False,False,False,167,77,16,1
20250617,2025-06-17,2025,2,17,June,Tuesday,25,False,False,False,168,78,17,2
20250618,2025-06-18,2025,2,18,June,Wednesday,25,False,False,False,169,79,18,3
20250619,2025-06-19,2025,2,19,June,Thursday,25,False,False,True,170,80,19,4
20250620,2025-06-20,2025,2,20,June,Friday,25,False,False,False,171,81,20,5
20250621,2025-06-21,2025,2,21,June,Saturday,25,True,False,False,172,82,21,6
20250622,2025-06-22,2025,2,22,June,Sunday,25,True,False,False,173,83,22,7
20250623,2025-06-23,2025,2,23,June,Monday,26,False,False,False,174,84,23,1
20250624,2025-06-24,2025,2,24,June,Tuesday,26,False,False,False,175,85,24,2
20250625,2025-06-25,2025,2,25,June,Wednesday,26,False,False,False,176,86,25,3
20250626,2025-06-26,2025,2,26,June,Thursday,26,False,False,False,177,87,26,4
20250627,2025-06-27,2025,2,27,June,Friday,26,False,False,False,178,88,27,5
20250628,2025-06-28,2025,2,28,June,Saturday,26,True,False,False,179,89,28,6
20250629,2025-06-29,2025,2,29,June,Sunday,26,True,False,False,180,90,29,7
20250630,2025-06-30,2025,2,30,June,Monday,27,False,False,False,181,91,30,1
20250701,2025-07-01,2025,3,1,July,Tuesday,27,False,False,False,182,1,1,2
20250702,2025-07-02,2025,3,2,July,Wednesday,27,False,False,False,183,2,2,3
20250703,2025-07-03,2025,3,3,July,Thursday,27,False,False,False,184,3,3,4
20250704,2025-07-04,2025,3,4,July,Friday,27,False,False,True,185,4,4,5
20250705,2025-07-05,2025,3,5,July,Saturday,27,True,False,False,186,5,5,6
20250706,2025-07-06,2025,3,6,July,Sunday,27,True,False,False,187,6,6,7
20250707,2025-07-07,2025,3,7,July,Monday,28,False,False,False,188,7,7,1
20250708,2025-07-08,2025,3,8,July,Tuesday,28,False,False,False,189,8,8,2
20250709,2025-07-09,2025,3,9,July,Wednesday,28,False,False,False,190,9,9,3
20250710,2025-07-10,2025,3,10,July,Thursday,28,False,False,False,191,10,10,4
20250711,2025-07-11,2025,3,11,July,Friday,28,False,False,False,192,11,11,5
20250712,2025-07-12,2025,3,12,July,Saturday,28,True,False,False,193,12,12,6
20250713,2025-07-13,2025,3,13,July,Sunday,28,True,False,False,194,13,13,7
20250714,2025-07-14,2025,3,14,July,Monday,29,False,False,False,195,14,14,1
20250715,2025-07-15,2025,3,15,July,Tuesday,29,False,True,False,196,15,15,2
20250716,2025-07-16,2025,3,16,July,Wednesday,29,False,False,False,197,16,16,3
20250717,2025-07-17,2025,3,17,July,Thursday,29,False,False,False,198,17,17,4
20250718,2025-07-18,2025,3,18,July,Friday,29,False,False,False,199,18,18,5
20250719,2025-07-19,2025,3,19,July,Saturday,29,True,False,False,200,19,19,6
20250720,2025-07-20,2025,3,20,July,Sunday,29,True,False,False,201,20,20,7
20250721,2025-07-21,2025,3,21,July,Monday,30,False,False,False,202,21,21,1
20250722,2025-07-22,2025,3,22,July,Tuesday,30,False,False,False,203,22,22,2
20250723,2025-07-23,2025,3,23,July,Wednesday,30,False,False,False,204,23,23,3
20250724,2025-07-24,2025,3,24,July,Thursday,30,False,False,False,205,24,24,4
20250725,2025-07-25,2025,3,25,July,Friday,30,False,False,False,206,25,25,5
20250726,2025-07-26,2025,3,26,July,Saturday,30,True,False,False,207,26,26,6
20250727,2025-07-27,2025,3,27,July,Sunday,30,True,False,False,208,27,27,7
20250728,2025-07-28,2025,3,28,July,Monday,31,False,False,False,209,28,28,1
20250729,2025-07-29,2025,3,29,July,Tuesday,31,False,False,False,210,29,29,2
20250730,2025-07-30,2025,3,30,July,Wednesday,31,False,False,False,211,30,30,3
20250731,2025-07-31,2025,3,31,July,Thursday,31,False,False,False,212,31,31,4
20250801,2025-08-01,2025,3,1,August,Friday,31,False,False,False,213,32,1,5
20250802,2025-08-02,2025,3,2,August,Saturday,31,True,False,False,214,33,2,6
20250803,2025-08-03,2025,3,3,August,Sunday,31,True,False,False,215,34,3,7
20250804,2025-08-04,2025,3,4,August,Monday,32,False,False,False,216,35,4,1
20250805,2025-08-05,2025,3,5,August,Tuesday,32,False,False,False,217,36,5,2
20250806,2025-08-06,2025,3,6,August,Wednesday,32,False,False,False,218,37,6,3
20250807,2025-08-07,2025,3,7,August,Thursday,32,False,False,False,219,38,7,4
20250808,2025-08-08,2025,3,8,August,Friday,32,False,False,False,220,39,8,5
20250809,2025-08-09,2025,3,9,August,Saturday,32,True,False,False,221,40,9,6
20250810,2025-08-10,2025,3,10,August,Sunday,32,True,False,False,222,41,10,7
