transaction_id_dd,transaction_date,transaction_time,transaction_date_key,customer_id,account_id,merchant_id,branch_id,channel_id,transaction_type_id,amount,currency,is_recurring,is_salary,previous_balance,balance_after_transaction
txn00000000243,2024-06-07,16:29:46,20240607,3,3,31,501,1,1,10.01,USD,False,False,2444.44,2434.43
txn00000000244,2024-06-12,10:00:00,20240612,3,3,46,501,2,3,7.31,USD,True,False,2434.43,2427.12
txn00000000245,2024-06-12,10:00:00,20240612,3,3,8,501,2,3,18.75,USD,True,False,2427.12,2408.37
txn00000000246,2024-06-26,15:28:34,20240626,3,3,53,501,2,1,11.03,USD,False,False,2408.37,2397.34
txn00000000247,2024-07-01,09:00:00,20240701,3,3,0,501,4,4,661.4,USD,True,True,2397.34,3058.74
txn00000000248,2024-07-03,10:30:00,20240703,3,3,0,501,2,6,277.16,USD,True,False,3058.74,2781.58
txn00000000249,2024-07-11,11:52:59,20240711,3,3,54,501,2,1,8.17,USD,False,False,2781.58,2773.41
txn00000000250,2024-07-12,10:00:00,20240712,3,3,20,501,2,3,7.23,USD,True,False,2773.41,2766.18
txn00000000251,2024-07-12,10:00:00,20240712,3,3,20,501,2,3,9.5,USD,True,False,2766.18,2756.68
txn00000000252,2024-07-12,10:00:00,20240712,3,3,46,501,2,3,20.93,USD,True,False,2756.68,2735.75
txn00000000253,2024-07-12,10:00:00,20240712,3,3,45,501,2,3,6.56,USD,True,False,2735.75,2729.19
txn00000000254,2024-07-30,17:14:22,20240730,3,3,49,501,3,2,72.12,USD,False,False,2729.19,2657.07
txn00000000255,2024-07-31,10:30:50,20240731,3,3,50,501,3,2,74.59,USD,False,False,2657.07,2582.48
txn00000000256,2024-07-31,20:03:49,20240731,3,3,24,501,2,1,9.91,USD,False,False,2582.48,2572.57
txn00000000257,2024-08-01,09:00:00,20240801,3,3,0,501,4,4,661.4,USD,True,True,2572.57,3233.97
txn00000000258,2024-08-03,10:30:00,20240803,3,3,0,501,2,6,277.16,USD,True,False,3233.97,2956.81
txn00000000259,2024-08-03,13:44:53,20240803,3,3,32,501,1,1,7.15,USD,False,False,2956.81,2949.66
txn00000000260,2024-08-06,18:59:56,20240806,3,3,14,501,1,1,10.23,USD,False,False,2949.66,2939.43
txn00000000261,2024-08-07,14:14:34,20240807,3,3,15,501,2,1,10.17,USD,False,False,2939.43,2929.26
txn00000000262,2024-08-12,10:00:00,20240812,3,3,20,501,2,3,18.86,USD,True,False,2929.26,2910.4
txn00000000263,2024-08-12,10:00:00,20240812,3,3,46,501,2,3,10.75,USD,True,False,2910.4,2899.65
txn00000000264,2024-08-12,10:00:00,20240812,3,3,8,501,2,3,7.4,USD,True,False,2899.65,2892.25
txn00000000265,2024-08-17,16:32:38,20240817,3,3,10,501,3,2,45.25,USD,False,False,2892.25,2847.0
txn00000000266,2024-09-01,09:00:00,20240901,3,3,0,501,4,4,661.4,USD,True,True,2847.0,3508.4
txn00000000267,2024-09-03,10:30:00,20240903,3,3,0,501,2,6,277.16,USD,True,False,3508.4,3231.24
txn00000000268,2024-09-06,19:32:40,20240906,3,3,25,501,1,1,7.91,USD,False,False,3231.24,3223.33
txn00000000269,2024-09-12,10:00:00,20240912,3,3,8,501,2,3,9.83,USD,True,False,3223.33,3213.5
txn00000000270,2024-09-12,10:00:00,20240912,3,3,45,501,2,3,6.98,USD,True,False,3213.5,3206.52
txn00000000271,2024-09-12,12:27:03,20240912,3,3,37,501,2,1,10.25,USD,False,False,3206.52,3196.27
txn00000000272,2024-10-01,09:00:00,20241001,3,3,0,501,4,4,661.4,USD,True,True,3196.27,3857.67
txn00000000273,2024-10-03,10:30:00,20241003,3,3,0,501,2,6,277.16,USD,True,False,3857.67,3580.51
txn00000000274,2024-10-12,10:00:00,20241012,3,3,20,501,2,3,9.79,USD,True,False,3580.51,3570.72
txn00000000275,2024-10-12,10:00:00,20241012,3,3,20,501,2,3,21.35,USD,True,False,3570.72,3549.37
txn00000000276,2024-10-12,13:52:01,20241012,3,3,33,501,1,1,10.22,USD,False,False,3549.37,3539.15
txn00000000277,2024-11-01,09:00:00,20241101,3,3,0,501,4,4,661.4,USD,True,True,3539.15,4200.55
txn00000000278,2024-11-03,10:30:00,20241103,3,3,0,501,2,6,277.16,USD,True,False,4200.55,3923.39
txn00000000279,2024-11-09,17:40:20,20241109,3,3,2,501,1,1,9.07,USD,False,False,3923.39,3914.32
txn00000000280,2024-11-12,10:00:00,20241112,3,3,8,501,2,3,6.91,USD,True,False,3914.32,3907.41
txn00000000281,2024-11-12,10:00:00,20241112,3,3,45,501,2,3,21.29,USD,True,False,3907.41,3886.12
txn00000000282,2024-12-01,09:00:00,20241201,3,3,0,501,4,4,661.4,USD,True,True,3886.12,4547.52
txn00000000283,2024-12-03,10:30:00,20241203,3,3,0,501,2,6,277.16,USD,True,False,4547.52,4270.36
txn00000000284,2024-12-07,23:00:00,20241207,3,3,31,501,1,1,10.21,USD,False,False,4270.36,4260.15
txn00000000285,2024-12-10,23:00:00,20241210,3,3,10,501,3,2,51.49,USD,False,False,4260.15,4208.66
txn00000000286,2024-12-10,14:02:20,20241210,3,3,24,501,2,1,8.32,USD,False,False,4208.66,4200.34
txn00000000287,2024-12-11,20:51:19,20241211,3,3,14,501,1,1,8.3,USD,False,False,4200.34,4192.04
txn00000000288,2024-12-12,10:00:00,20241212,3,3,46,501,2,3,9.75,USD,True,False,4192.04,4182.29
txn00000000289,2024-12-12,10:00:00,20241212,3,3,8,501,2,3,19.47,USD,True,False,4182.29,4162.82
txn00000000290,2024-12-12,10:00:00,20241212,3,3,45,501,2,3,6.92,USD,True,False,4162.82,4155.9
txn00000000291,2024-12-12,10:00:00,20241212,3,3,8,501,2,3,8.66,USD,True,False,4155.9,4147.24
txn00000000292,2024-12-28,18:24:16,20241228,3,3,32,501,2,1,10.67,USD,False,False,4147.24,4136.57
txn00000000293,2024-01-05,09:00:00,20240105,4,4,0,501,4,4,383.38,USD,True,True,306.71,690.09
txn00000000294,2024-01-07,10:30:00,20240107,4,4,0,501,2,6,205.56,USD,True,False,690.09,484.53
txn00000000295,2024-01-17,23:00:00,20240117,4,4,9,501,1,1,4.88,USD,False,False,484.53,479.65
txn00000000296,2024-02-05,09:00:00,20240205,4,4,0,501,4,4,383.38,USD,True,True,479.65,863.03
txn00000000297,2024-02-07,10:30:00,20240207,4,4,0,501,2,6,205.56,USD,True,False,863.03,657.47
txn00000000298,2024-02-09,18:45:46,20240209,4,4,53,501,1,1,4.54,USD,False,False,657.47,652.93
txn00000000299,2024-03-05,09:00:00,20240305,4,4,0,501,4,4,383.38,USD,True,True,652.93,1036.31
txn00000000300,2024-03-07,10:30:00,20240307,4,4,0,501,2,6,205.56,USD,True,False,1036.31,830.75
txn00000000301,2024-03-20,16:56:09,20240320,4,4,34,501,1,1,4.8,USD,False,False,830.75,825.95
txn00000000302,2024-04-05,09:00:00,20240405,4,4,0,501,4,4,383.38,USD,True,True,825.95,1209.33
txn00000000303,2024-04-07,10:30:00,20240407,4,4,0,501,2,6,205.56,USD,True,False,1209.33,1003.77
txn00000000304,2024-04-19,21:25:24,20240419,4,4,33,501,1,1,4.62,USD,False,False,1003.77,999.15
txn00000000305,2024-05-05,09:00:00,20240505,4,4,0,501,4,4,383.38,USD,True,True,999.15,1382.53
txn00000000306,2024-05-07,10:30:00,20240507,4,4,0,501,2,6,205.56,USD,True,False,1382.53,1176.97
txn00000000307,2024-05-10,16:20:20,20240510,4,4,34,501,1,1,4.71,USD,False,False,1176.97,1172.26
txn00000000308,2024-05-20,17:32:49,20240520,4,4,2,501,2,1,4.36,USD,False,False,1172.26,1167.9
txn00000000309,2024-06-05,09:00:00,20240605,4,4,0,501,4,4,383.38,USD,True,True,1167.9,1551.28
txn00000000310,2024-06-07,10:30:00,20240607,4,4,0,501,2,6,205.56,USD,True,False,1551.28,1345.72
txn00000000311,2024-06-19,17:33:39,20240619,4,4,26,501,1,1,4.74,USD,False,False,1345.72,1340.98
txn00000000312,2024-06-22,14:00:05,20240622,4,4,26,501,1,1,4.78,USD,False,False,1340.98,1336.2
txn00000000313,2024-07-05,09:00:00,20240705,4,4,0,501,4,4,383.38,USD,True,True,1336.2,1719.58
txn00000000314,2024-07-07,10:30:00,20240707,4,4,0,501,2,6,205.56,USD,True,False,1719.58,1514.02
txn00000000315,2024-08-05,09:00:00,20240805,4,4,0,501,4,4,383.38,USD,True,True,1514.02,1897.4
txn00000000316,2024-08-07,10:30:00,20240807,4,4,0,501,2,6,205.56,USD,True,False,1897.4,1691.84
txn00000000317,2024-08-07,18:59:03,20240807,4,4,9,501,1,1,4.95,USD,False,False,1691.84,1686.89
txn00000000318,2024-08-10,17:52:32,20240810,4,4,12,501,2,1,5.53,USD,False,False,1686.89,1681.36
txn00000000319,2024-08-16,18:54:11,20240816,4,4,26,501,1,1,4.74,USD,False,False,1681.36,1676.62
txn00000000320,2024-09-05,09:00:00,20240905,4,4,0,501,4,4,383.38,USD,True,True,1676.62,2060.0
txn00000000321,2024-09-06,22:50:07,20240906,4,4,37,501,2,1,4.61,USD,False,False,2060.0,2055.39
txn00000000322,2024-09-07,10:30:00,20240907,4,4,0,501,2,6,205.56,USD,True,False,2055.39,1849.83
txn00000000323,2024-09-08,23:00:00,20240908,4,4,14,501,1,1,4.94,USD,False,False,1849.83,1844.89
txn00000000324,2024-10-03,19:04:12,20241003,4,4,21,501,1,1,5.06,USD,False,False,1844.89,1839.83
txn00000000325,2024-10-05,09:00:00,20241005,4,4,0,501,4,4,383.38,USD,True,True,1839.83,2223.21
txn00000000326,2024-10-05,15:38:24,20241005,4,4,26,501,1,1,4.62,USD,False,False,2223.21,2218.59
txn00000000327,2024-10-07,10:30:00,20241007,4,4,0,501,2,6,205.56,USD,True,False,2218.59,2013.03
txn00000000328,2024-10-22,20:13:33,20241022,4,4,5,501,2,1,4.71,USD,False,False,2013.03,2008.32
txn00000000329,2024-11-04,13:03:28,20241104,4,4,14,501,1,1,4.64,USD,False,False,2008.32,2003.68
txn00000000330,2024-11-05,09:00:00,20241105,4,4,0,501,4,4,383.38,USD,True,True,2003.68,2387.06
txn00000000331,2024-11-07,10:30:00,20241107,4,4,0,501,2,6,205.56,USD,True,False,2387.06,2181.5
txn00000000332,2024-12-05,09:00:00,20241205,4,4,0,501,4,4,383.38,USD,True,True,2181.5,2564.88
txn00000000333,2024-12-07,10:30:00,20241207,4,4,0,501,2,6,205.56,USD,True,False,2564.88,2359.32
txn00000000334,2024-12-18,14:23:03,20241218,4,4,33,501,1,1,4.16,USD,False,False,2359.32,2355.16
txn00000000335,2024-01-06,09:00:00,20240106,5,5,0,501,4,4,554.43,USD,True,True,443.54,997.97
txn00000000336,2024-01-10,10:30:00,20240110,5,5,0,501,2,6,240.84,USD,True,False,997.97,757.13
txn00000000337,2024-01-11,10:00:00,20240111,5,5,45,501,2,3,17.62,USD,True,False,757.13,739.51
txn00000000338,2024-01-11,10:00:00,20240111,5,5,8,501,2,3,8.51,USD,True,False,739.51,731.0
txn00000000339,2024-01-11,10:00:00,20240111,5,5,46,501,2,3,5.79,USD,True,False,731.0,725.21
txn00000000340,2024-01-11,10:00:00,20240111,5,5,45,501,2,3,6.28,USD,True,False,725.21,718.93
txn00000000341,2024-01-11,20:16:26,20240111,5,5,10,501,3,2,69.9,USD,False,False,718.93,649.03
txn00000000342,2024-01-28,10:00:00,20240128,5,5,16,501,2,1,7.34,USD,False,False,649.03,641.69
txn00000000343,2024-02-04,16:35:41,20240204,5,5,37,501,1,1,7.3,USD,False,False,641.69,634.39
txn00000000344,2024-02-06,09:00:00,20240206,5,5,0,501,4,4,554.43,USD,True,True,634.39,1188.82
txn00000000345,2024-02-10,10:30:00,20240210,5,5,0,501,2,6,240.84,USD,True,False,1188.82,947.98
txn00000000346,2024-02-11,10:00:00,20240211,5,5,8,501,2,3,6.31,USD,True,False,947.98,941.67
txn00000000347,2024-02-11,10:00:00,20240211,5,5,46,501,2,3,5.95,USD,True,False,941.67,935.72
txn00000000348,2024-02-11,10:00:00,20240211,5,5,46,501,2,3,16.43,USD,True,False,935.72,919.29
txn00000000349,2024-02-11,10:00:00,20240211,5,5,45,501,2,3,7.93,USD,True,False,919.29,911.36
txn00000000350,2024-02-14,14:48:14,20240214,5,5,49,501,3,2,72.62,USD,False,False,911.36,838.74
txn00000000351,2024-02-20,11:03:10,20240220,5,5,49,501,3,2,45.3,USD,False,False,838.74,793.44
txn00000000352,2024-03-03,14:19:19,20240303,5,5,3,501,1,1,8.42,USD,False,False,793.44,785.02
txn00000000353,2024-03-06,09:00:00,20240306,5,5,0,501,4,4,554.43,USD,True,True,785.02,1339.45
txn00000000354,2024-03-10,10:30:00,20240310,5,5,0,501,2,6,240.84,USD,True,False,1339.45,1098.61
txn00000000355,2024-03-11,10:00:00,20240311,5,5,20,501,2,3,7.54,USD,True,False,1098.61,1091.07
txn00000000356,2024-03-11,10:00:00,20240311,5,5,20,501,2,3,18.23,USD,True,False,1091.07,1072.84
txn00000000357,2024-03-11,10:00:00,20240311,5,5,20,501,2,3,7.2,USD,True,False,1072.84,1065.64
txn00000000358,2024-03-11,10:00:00,20240311,5,5,46,501,2,3,5.2,USD,True,False,1065.64,1060.44
txn00000000359,2024-03-14,19:58:29,20240314,5,5,53,501,1,1,6.8,USD,False,False,1060.44,1053.64
txn00000000360,2024-03-22,11:43:04,20240322,5,5,3,501,2,1,7.09,USD,False,False,1053.64,1046.55
txn00000000361,2024-03-26,22:07:06,20240326,5,5,14,501,1,1,6.95,USD,False,False,1046.55,1039.6
txn00000000362,2024-04-06,09:00:00,20240406,5,5,0,501,4,4,554.43,USD,True,True,1039.6,1594.03
txn00000000363,2024-04-09,16:53:43,20240409,5,5,10,501,3,2,63.54,USD,False,False,1594.03,1530.49
txn00000000364,2024-04-10,10:30:00,20240410,5,5,0,501,2,6,240.84,USD,True,False,1530.49,1289.65
txn00000000365,2024-04-11,10:00:00,20240411,5,5,46,501,2,3,16.17,USD,True,False,1289.65,1273.48
txn00000000366,2024-04-11,10:00:00,20240411,5,5,8,501,2,3,7.26,USD,True,False,1273.48,1266.22
txn00000000367,2024-04-17,18:05:26,20240417,5,5,16,501,1,1,9.15,USD,False,False,1266.22,1257.07
txn00000000368,2024-05-06,09:00:00,20240506,5,5,0,501,4,4,554.43,USD,True,True,1257.07,1811.5
txn00000000369,2024-05-10,10:30:00,20240510,5,5,0,501,2,6,240.84,USD,True,False,1811.5,1570.66
txn00000000370,2024-05-11,10:00:00,20240511,5,5,8,501,2,3,16.18,USD,True,False,1570.66,1554.48
txn00000000371,2024-05-11,10:00:00,20240511,5,5,20,501,2,3,7.78,USD,True,False,1554.48,1546.7
txn00000000372,2024-05-11,10:00:00,20240511,5,5,46,501,2,3,5.34,USD,True,False,1546.7,1541.36
txn00000000373,2024-05-16,21:45:15,20240516,5,5,16,501,1,1,8.58,USD,False,False,1541.36,1532.78
txn00000000374,2024-06-06,09:00:00,20240606,5,5,0,501,4,4,554.43,USD,True,True,1532.78,2087.21
txn00000000375,2024-06-07,13:31:31,20240607,5,5,3,501,2,1,7.72,USD,False,False,2087.21,2079.49
txn00000000376,2024-06-10,10:30:00,20240610,5,5,0,501,2,6,240.84,USD,True,False,2079.49,1838.65
txn00000000377,2024-06-11,10:00:00,20240611,5,5,45,501,2,3,6.48,USD,True,False,1838.65,1832.17
txn00000000378,2024-06-11,10:00:00,20240611,5,5,8,501,2,3,15.28,USD,True,False,1832.17,1816.89
txn00000000379,2024-07-01,18:49:18,20240701,5,5,53,501,1,1,6.74,USD,False,False,1816.89,1810.15
txn00000000380,2024-07-06,09:00:00,20240706,5,5,0,501,4,4,554.43,USD,True,True,1810.15,2364.58
txn00000000381,2024-07-10,10:30:00,20240710,5,5,0,501,2,6,240.84,USD,True,False,2364.58,2123.74
txn00000000382,2024-07-11,10:00:00,20240711,5,5,8,501,2,3,5.14,USD,True,False,2123.74,2118.6
txn00000000383,2024-07-11,10:00:00,20240711,5,5,46,501,2,3,7.72,USD,True,False,2118.6,2110.88
txn00000000384,2024-07-11,10:00:00,20240711,5,5,8,501,2,3,18.3,USD,True,False,2110.88,2092.58
txn00000000385,2024-07-11,10:00:00,20240711,5,5,8,501,2,3,6.94,USD,True,False,2092.58,2085.64
txn00000000386,2024-07-15,16:24:08,20240715,5,5,54,501,1,1,7.83,USD,False,False,2085.64,2077.81
txn00000000387,2024-07-18,13:53:24,20240718,5,5,54,501,2,1,8.76,USD,False,False,2077.81,2069.05
txn00000000388,2024-08-03,17:06:06,20240803,5,5,12,501,1,1,8.31,USD,False,False,2069.05,2060.74
txn00000000389,2024-08-06,09:00:00,20240806,5,5,0,501,4,4,554.43,USD,True,True,2060.74,2615.17
txn00000000390,2024-08-10,10:30:00,20240810,5,5,0,501,2,6,240.84,USD,True,False,2615.17,2374.33
txn00000000391,2024-08-11,10:00:00,20240811,5,5,45,501,2,3,15.63,USD,True,False,2374.33,2358.7
txn00000000392,2024-08-11,10:00:00,20240811,5,5,45,501,2,3,6.68,USD,True,False,2358.7,2352.02
txn00000000393,2024-08-19,22:25:39,20240819,5,5,22,501,3,2,39.15,USD,False,False,2352.02,2312.87
txn00000000394,2024-09-06,09:00:00,20240906,5,5,0,501,4,4,554.43,USD,True,True,2312.87,2867.3
txn00000000395,2024-09-08,18:56:12,20240908,5,5,16,501,1,1,9.65,USD,False,False,2867.3,2857.65
txn00000000396,2024-09-10,10:30:00,20240910,5,5,0,501,2,6,240.84,USD,True,False,2857.65,2616.81
txn00000000397,2024-09-11,10:00:00,20240911,5,5,8,501,2,3,5.76,USD,True,False,2616.81,2611.05
txn00000000398,2024-09-11,10:00:00,20240911,5,5,20,501,2,3,6.82,USD,True,False,2611.05,2604.23
txn00000000399,2024-09-11,10:00:00,20240911,5,5,8,501,2,3,16.19,USD,True,False,2604.23,2588.04
txn00000000400,2024-09-21,13:48:06,20240921,5,5,13,501,2,1,3.5,USD,False,False,2588.04,2584.54
txn00000000401,2024-09-23,15:48:19,20240923,5,5,16,501,2,1,7.97,USD,False,False,2584.54,2576.57
txn00000000402,2024-10-06,09:00:00,20241006,5,5,0,501,4,4,554.43,USD,True,True,2576.57,3131.0
txn00000000403,2024-10-10,10:30:00,20241010,5,5,0,501,2,6,240.84,USD,True,False,3131.0,2890.16
txn00000000404,2024-10-10,23:00:00,20241010,5,5,22,501,3,2,40.39,USD,False,False,2890.16,2849.77
txn00000000405,2024-10-11,10:00:00,20241011,5,5,46,501,2,3,15.18,USD,True,False,2849.77,2834.59
txn00000000406,2024-10-11,10:00:00,20241011,5,5,8,501,2,3,8.8,USD,True,False,2834.59,2825.79
txn00000000407,2024-10-11,10:00:00,20241011,5,5,45,501,2,3,5.88,USD,True,False,2825.79,2819.91
txn00000000408,2024-10-28,18:49:05,20241028,5,5,38,501,1,1,6.97,USD,False,False,2819.91,2812.94
txn00000000409,2024-11-02,11:29:07,20241102,5,5,40,501,2,1,8.74,USD,False,False,2812.94,2804.2
txn00000000410,2024-11-06,09:00:00,20241106,5,5,0,501,4,4,554.43,USD,True,True,2804.2,3358.63
txn00000000411,2024-11-07,21:52:33,20241107,5,5,53,501,2,1,8.48,USD,False,False,3358.63,3350.15
txn00000000412,2024-11-10,10:30:00,20241110,5,5,0,501,2,6,240.84,USD,True,False,3350.15,3109.31
txn00000000413,2024-11-11,10:00:00,20241111,5,5,20,501,2,3,6.8,USD,True,False,3109.31,3102.51
txn00000000414,2024-11-11,10:00:00,20241111,5,5,20,501,2,3,8.97,USD,True,False,3102.51,3093.54
txn00000000415,2024-11-25,20:56:43,20241125,5,5,16,501,2,1,8.21,USD,False,False,3093.54,3085.33
txn00000000416,2024-11-30,20:34:55,20241130,5,5,22,501,3,2,42.01,USD,False,False,3085.33,3043.32
txn00000000417,2024-12-01,17:02:59,20241201,5,5,22,501,3,2,49.6,USD,False,False,3043.32,2993.72
txn00000000418,2024-12-01,21:08:05,20241201,5,5,14,501,1,1,9.09,USD,False,False,2993.72,2984.63
txn00000000419,2024-12-03,20:35:15,20241203,5,5,49,501,3,2,44.6,USD,False,False,2984.63,2940.03
txn00000000420,2024-12-06,09:00:00,20241206,5,5,0,501,4,4,554.43,USD,True,True,2940.03,3494.46
txn00000000421,2024-12-10,10:30:00,20241210,5,5,0,501,2,6,240.84,USD,True,False,3494.46,3253.62
txn00000000422,2024-12-10,18:40:50,20241210,5,5,27,501,2,1,8.79,USD,False,False,3253.62,3244.83
txn00000000423,2024-12-11,10:00:00,20241211,5,5,8,501,2,3,7.56,USD,True,False,3244.83,3237.27
txn00000000424,2024-12-11,10:00:00,20241211,5,5,45,501,2,3,5.88,USD,True,False,3237.27,3231.39
txn00000000425,2024-01-01,09:00:00,20240101,6,6,0,501,4,4,700.5,USD,True,True,560.4,1260.9
txn00000000426,2024-01-05,10:30:00,20240105,6,6,0,501,2,6,291.48,USD,True,False,1260.9,969.42
txn00000000427,2024-01-20,20:21:05,20240120,6,6,13,501,2,1,10.46,USD,False,False,969.42,958.96
txn00000000428,2024-01-24,18:31:27,20240124,6,6,24,501,2,1,10.74,USD,False,False,958.96,948.22
txn00000000429,2024-02-01,09:00:00,20240201,6,6,0,501,4,4,700.5,USD,True,True,948.22,1648.72
txn00000000430,2024-02-05,10:30:00,20240205,6,6,0,501,2,6,291.48,USD,True,False,1648.72,1357.24
txn00000000431,2024-02-23,17:35:45,20240223,6,6,12,501,1,1,12.44,USD,False,False,1357.24,1344.8
txn00000000432,2024-02-26,16:37:37,20240226,6,6,13,501,2,1,12.64,USD,False,False,1344.8,1332.16
txn00000000433,2024-02-28,15:36:46,20240228,6,6,24,501,2,1,11.07,USD,False,False,1332.16,1321.09
txn00000000434,2024-03-01,09:00:00,20240301,6,6,0,501,4,4,700.5,USD,True,True,1321.09,2021.59
txn00000000435,2024-03-05,10:30:00,20240305,6,6,0,501,2,6,291.48,USD,True,False,2021.59,1730.11
txn00000000436,2024-04-01,09:00:00,20240401,6,6,0,501,4,4,700.5,USD,True,True,1730.11,2430.61
txn00000000437,2024-04-05,10:30:00,20240405,6,6,0,501,2,6,291.48,USD,True,False,2430.61,2139.13
txn00000000438,2024-04-18,15:38:23,20240418,6,6,2,501,1,1,11.91,USD,False,False,2139.13,2127.22
txn00000000439,2024-05-01,09:00:00,20240501,6,6,0,501,4,4,700.5,USD,True,True,2127.22,2827.72
txn00000000440,2024-05-05,10:30:00,20240505,6,6,0,501,2,6,291.48,USD,True,False,2827.72,2536.24
txn00000000441,2024-05-31,17:37:42,20240531,6,6,14,501,1,1,9.51,USD,False,False,2536.24,2526.73
txn00000000442,2024-06-01,09:00:00,20240601,6,6,0,501,4,4,700.5,USD,True,True,2526.73,3227.23
txn00000000443,2024-06-05,10:30:00,20240605,6,6,0,501,2,6,291.48,USD,True,False,3227.23,2935.75
txn00000000444,2024-06-08,15:00:23,20240608,6,6,39,501,1,1,11.4,USD,False,False,2935.75,2924.35
txn00000000445,2024-06-10,19:55:33,20240610,6,6,48,501,1,1,11.1,USD,False,False,2924.35,2913.25
txn00000000446,2024-06-23,16:16:28,20240623,6,6,33,501,2,1,11.77,USD,False,False,2913.25,2901.48
txn00000000447,2024-07-01,09:00:00,20240701,6,6,0,501,4,4,700.5,USD,True,True,2901.48,3601.98
txn00000000448,2024-07-05,10:30:00,20240705,6,6,0,501,2,6,291.48,USD,True,False,3601.98,3310.5
txn00000000449,2024-07-15,17:20:28,20240715,6,6,36,501,1,1,10.73,USD,False,False,3310.5,3299.77
txn00000000450,2024-07-16,19:38:34,20240716,6,6,53,501,1,1,12.04,USD,False,False,3299.77,3287.73
txn00000000451,2024-07-24,22:00:00,20240724,6,6,34,501,2,1,10.68,USD,False,False,3287.73,3277.05
txn00000000452,2024-08-01,09:00:00,20240801,6,6,0,501,4,4,700.5,USD,True,True,3277.05,3977.55
txn00000000453,2024-08-05,10:30:00,20240805,6,6,0,501,2,6,291.48,USD,True,False,3977.55,3686.07
txn00000000454,2024-08-09,23:00:00,20240809,6,6,26,501,1,1,10.98,USD,False,False,3686.07,3675.09
txn00000000455,2024-09-01,09:00:00,20240901,6,6,0,501,4,4,700.5,USD,True,True,3675.09,4375.59
txn00000000456,2024-09-05,10:30:00,20240905,6,6,0,501,2,6,291.48,USD,True,False,4375.59,4084.11
txn00000000457,2024-09-22,22:46:54,20240922,6,6,2,501,1,1,10.44,USD,False,False,4084.11,4073.67
txn00000000458,2024-10-01,09:00:00,20241001,6,6,0,501,4,4,700.5,USD,True,True,4073.67,4774.17
txn00000000459,2024-10-05,10:30:00,20241005,6,6,0,501,2,6,291.48,USD,True,False,4774.17,4482.69
txn00000000460,2024-10-10,17:04:51,20241010,6,6,2,501,1,1,10.65,USD,False,False,4482.69,4472.04
txn00000000461,2024-11-01,09:00:00,20241101,6,6,0,501,4,4,700.5,USD,True,True,4472.04,5172.54
txn00000000462,2024-11-05,10:30:00,20241105,6,6,0,501,2,6,291.48,USD,True,False,5172.54,4881.06
txn00000000463,2024-11-12,23:00:00,20241112,6,6,12,501,1,1,11.01,USD,False,False,4881.06,4870.05
txn00000000464,2024-12-01,09:00:00,20241201,6,6,0,501,4,4,700.5,USD,True,True,4870.05,5570.55
txn00000000465,2024-12-02,15:12:46,20241202,6,6,15,501,2,1,9.85,USD,False,False,5570.55,5560.7
txn00000000466,2024-12-05,10:30:00,20241205,6,6,0,501,2,6,291.48,USD,True,False,5560.7,5269.22
txn00000000467,2024-12-08,19:21:46,20241208,6,6,33,501,1,1,11.06,USD,False,False,5269.22,5258.16
txn00000000468,2024-12-14,19:42:34,20241214,6,6,21,501,1,1,10.74,USD,False,False,5258.16,5247.42
txn00000000469,2024-01-01,10:30:00,20240101,7,7,0,501,2,6,215.04,USD,True,False,427.41,212.37
